date,schema_version,source,lag_days,trend_tag,volatility_tag,drawdown_tag,breadth_tag,dispersion_tag,llm_style_summary
2026-05-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,calm,broad,normal,balanced
2026-05-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-05-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-05-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-05-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-06-01,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-06-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-06-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2026-06-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2026-06-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2026-06-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-06-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2026-06-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2026-06-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
